book_id,original_title,title,image_url,average_rating,original_publication_year,authors,language_code,ratings_count
227463,A Clockwork Orange,A Clockwork Orange,https://images.gr-assets.com/books/1348339306m/227463.jpg,3.98,1962.0,anthony burgess,eng,431195
9361589,The Night Circus,The Night Circus,https://images.gr-assets.com/books/1387124618m/9361589.jpg,4.03,2011.0,erin morgenstern,eng,429543
13497,A Feast for Crows,"A Feast for Crows (A Song of Ice and Fire, #4)",https://images.gr-assets.com/books/1429538615m/13497.jpg,4.1,2005.0,george r.r. martin,eng,428186
11235712,Cinder,"Cinder (The Lunar Chronicles, #1)",https://images.gr-assets.com/books/1470056948m/11235712.jpg,4.15,2012.0,marissa meyer,eng,427663
4989,The Red Tent,The Red Tent,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.16,1997.0,anita diamant,eng,424981
6400090,The Last Song,The Last Song,https://images.gr-assets.com/books/1286549186m/6400090.jpg,4.14,2008.0,nicholas sparks,eng,424637
18007564,The Martian,The Martian,https://images.gr-assets.com/books/1413706054m/18007564.jpg,4.39,2012.0,andy weir,eng,423344
11125,Digital Fortress,Digital Fortress,https://images.gr-assets.com/books/1360095966m/11125.jpg,3.6,1998.0,dan brown,eng,423019
301082,Dead Until Dark,"Dead Until Dark (Sookie Stackhouse, #1)",https://images.gr-assets.com/books/1468560853m/301082.jpg,3.96,2001.0,charlaine harris,eng,420764
49552,L’Étranger,The Stranger,https://images.gr-assets.com/books/1349927872m/49552.jpg,3.96,1942.0,"albert camus, matthew    ward",eng,420600
1812457,The Shack: Where Tragedy Confronts Eternity,The Shack,https://images.gr-assets.com/books/1344270232m/1812457.jpg,3.74,2007.0,william paul young,eng,419539
11505797,Beautiful Disaster,"Beautiful Disaster (Beautiful, #1)",https://images.gr-assets.com/books/1358259032m/11505797.jpg,4.15,2011.0,jamie mcguire,eng,418309
16299,Ten Little Niggers,And Then There Were None,https://images.gr-assets.com/books/1391120695m/16299.jpg,4.23,1939.0,agatha christie,eng,408983
42156,Something Borrowed,"Something Borrowed (Darcy & Rachel, #1)",https://images.gr-assets.com/books/1305063535m/42156.jpg,3.83,2004.0,emily giffin,eng,403601
6514,The Bell Jar,The Bell Jar,https://images.gr-assets.com/books/1473890514m/6514.jpg,3.98,1963.0,sylvia plath,eng,401605
186074,The Name of the Wind,"The Name of the Wind (The Kingkiller Chronicle, #1)",https://images.gr-assets.com/books/1472068073m/186074.jpg,4.55,2007.0,patrick rothfuss,eng,400101
472331,Watchmen,Watchmen,https://images.gr-assets.com/books/1442239711m/472331.jpg,4.35,1987.0,"alan moore, dave gibbons, john higgins",eng,398018
4502507,The Last Olympian,"The Last Olympian (Percy Jackson and the Olympians, #5)",https://images.gr-assets.com/books/1327924597m/4502507.jpg,4.5,2009.0,rick riordan,eng,397500
17333223,The Goldfinch,The Goldfinch,https://images.gr-assets.com/books/1451554970m/17333223.jpg,3.87,2013.0,donna tartt,eng,396756
6487308,Fallen,"Fallen (Fallen, #1)",https://images.gr-assets.com/books/1440619649m/6487308.jpg,3.74,2009.0,lauren kate,eng,395296
5326,A Christmas Carol,A Christmas Carol,https://images.gr-assets.com/books/1406512317m/5326.jpg,4.02,1843.0,charles dickens,,394540
2728527,The Guernsey Literary and Potato Peel Pie Society,The Guernsey Literary and Potato Peel Pie Society,https://images.gr-assets.com/books/1351979318m/2728527.jpg,4.12,2008.0,"mary ann shaffer, annie barrows",eng,393626
252577,Angela's Ashes: A Memoir,"Angela's Ashes (Frank McCourt, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.07,1996.0,frank mccourt,eng,392103
6853,One for the Money,"One for the Money (Stephanie Plum, #1)",https://images.gr-assets.com/books/1316730230m/6853.jpg,4.03,1994.0,janet evanovich,eng,391007
33,The Lord of the Rings,"The Lord of the Rings (The Lord of the Rings, #1-3)",https://images.gr-assets.com/books/1411114164m/33.jpg,4.47,1955.0,j.r.r. tolkien,eng,389054
13536860,Fifty Shades Freed,"Fifty Shades Freed (Fifty Shades, #3)",https://images.gr-assets.com/books/1336418837m/13536860.jpg,3.88,2012.0,e.l. james,eng,387290
249747,Artemis Fowl,"Artemis Fowl (Artemis Fowl, #1)",https://images.gr-assets.com/books/1327945104m/249747.jpg,3.82,2001.0,eoin colfer,eng,386923
168642,In Cold Blood,In Cold Blood,https://images.gr-assets.com/books/1424931136m/168642.jpg,4.05,1965.0,truman capote,eng,381652
37470,The Other Boleyn Girl,"The Other Boleyn Girl (The Plantagenet and Tudor Novels, #9)",https://images.gr-assets.com/books/1355932638m/37470.jpg,4.04,2001.0,philippa gregory,eng,381080
7144,Преступление и наказание,Crime and Punishment,https://images.gr-assets.com/books/1382846449m/7144.jpg,4.18,1866.0,"fyodor dostoyevsky, david mcduff",eng,380903
12262741,Wild: From Lost to Found on the Pacific Crest Trail ,Wild: From Lost to Found on the Pacific Crest Trail,https://images.gr-assets.com/books/1453189881m/12262741.jpg,3.96,2012.0,cheryl strayed,eng,379872
4407,American Gods,"American Gods (American Gods, #1)",https://images.gr-assets.com/books/1258417001m/4407.jpg,4.11,2001.0,neil gaiman,eng,378019
6493208,The Immortal Life of Henrietta Lacks,The Immortal Life of Henrietta Lacks,https://images.gr-assets.com/books/1327878144m/6493208.jpg,4.04,2010.0,rebecca skloot,eng,377249
11486,The Color Purple,The Color Purple,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.17,1982.0,alice walker,eng,376766
11127,The Chronicles of Narnia,"The Chronicles of Narnia (Chronicles of Narnia, #1-7)",https://images.gr-assets.com/books/1449868701m/11127.jpg,4.24,1956.0,"c.s. lewis, pauline baynes",eng,376385
43763,Interview with the Vampire,"Interview with the Vampire (The Vampire Chronicles, #1)",https://images.gr-assets.com/books/1380631642m/43763.jpg,3.97,1976.0,anne rice,eng,372566
52036,Siddhartha,Siddhartha,https://images.gr-assets.com/books/1428715580m/52036.jpg,3.99,1922.0,"hermann hesse, hilda rosner",eng,372099
6411961,The Lost Symbol,"The Lost Symbol (Robert Langdon, #3)",https://images.gr-assets.com/books/1358274396m/6411961.jpg,3.66,2009.0,dan brown,eng,369428
12691,Marley & Me: Life and Love with the World's Worst Dog,Marley and Me: Life and Love With the World's Worst Dog,https://images.gr-assets.com/books/1308858322m/12691.jpg,4.12,2005.0,john grogan,eng,367304
10664113,A Dance with Dragons,"A Dance with Dragons (A Song of Ice and Fire, #5)",https://images.gr-assets.com/books/1327885335m/10664113.jpg,4.31,2011.0,george r.r. martin,eng,365954
2156,Persuasion,Persuasion,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.13,1817.0,"jane austen, james kinsley, deidre shauna lynch",eng,365425
5759,Fight Club,Fight Club,https://images.gr-assets.com/books/1357128997m/5759.jpg,4.2,1996.0,chuck palahniuk,eng,365349
485894,Die Verwandlung,The Metamorphosis,https://images.gr-assets.com/books/1359061917m/485894.jpg,3.78,1915.0,"franz kafka, stanley corngold",eng,364933
439288,Speak,Speak,https://images.gr-assets.com/books/1310121762m/439288.jpg,4.0,1999.0,laurie halse anderson,eng,360156
30183,Marked,"Marked (House of Night, #1)",https://images.gr-assets.com/books/1317067002m/30183.jpg,3.79,2007.0,"p.c. cast, kristin cast",eng,360044
153747,"Moby Dick; or, The Whale","Moby-Dick or, The Whale",https://images.gr-assets.com/books/1327940656m/153747.jpg,3.46,1851.0,"herman melville, andrew delbanco, tom quirk",eng,358050
10592,Carrie,Carrie,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93,1974.0,stephen king,,356814
6068551,Shiver,"Shiver (The Wolves of Mercy Falls, #1)",https://images.gr-assets.com/books/1409283154m/6068551.jpg,3.78,2009.0,maggie stiefvater,eng,356625
3228917,Outliers: The Story of Success,Outliers: The Story of Success,https://images.gr-assets.com/books/1344266315m/3228917.jpg,4.11,2008.0,malcolm gladwell,eng,353011
23807,The Silence of the Lambs,"The Silence of the Lambs  (Hannibal Lecter, #2)",https://images.gr-assets.com/books/1390426249m/23807.jpg,4.14,1988.0,thomas harris,eng,351107
9969571,,Ready Player One,https://images.gr-assets.com/books/1500930947m/9969571.jpg,4.31,2011.0,ernest cline,eng,349423
40102,Blink: The Power of Thinking Without Thinking,Blink: The Power of Thinking Without Thinking,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.89,2005.0,malcolm gladwell,eng,348196
6867,Atonement,Atonement,https://images.gr-assets.com/books/1320449708m/6867.jpg,3.88,2001.0,ian mcewan,eng,347006
13023,,Alice in Wonderland,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.03,1865.0,"jane carruth, lewis carroll, rene cloke",eng,343252
6752378,City of Fallen Angels,"City of Fallen Angels (The Mortal Instruments, #4)",https://images.gr-assets.com/books/1369452302m/6752378.jpg,4.16,2011.0,cassandra clare,eng,341826
24213,Alice's Adventures in Wonderland,Alice's Adventures in Wonderland & Through the Looking-Glass,https://images.gr-assets.com/books/1327872220m/24213.jpg,4.06,1865.0,"lewis carroll, john tenniel, martin gardner",eng,340920
16068905,,Fangirl,https://images.gr-assets.com/books/1499565420m/16068905.jpg,4.12,2013.0,rainbow rowell,eng,340379
24337,Ella Enchanted,Ella Enchanted,https://images.gr-assets.com/books/1410727190m/24337.jpg,3.97,1997.0,gail carson levine,eng,339117
2839,Bridge to Terabithia,Bridge to Terabithia,https://images.gr-assets.com/books/1327880087m/2839.jpg,3.98,1977.0,katherine paterson,eng,337644
10614,Misery,Misery,https://images.gr-assets.com/books/1270545451m/10614.jpg,4.11,1987.0,stephen king,eng,334647
1622,A Midsummer Night's Dream,A Midsummer Night's Dream,https://images.gr-assets.com/books/1327874534m/1622.jpg,3.94,1595.0,"william shakespeare, barbara a. mowat, paul werstine, catherine belsey",eng,334241
47281,Number the Stars,Number the Stars,https://images.gr-assets.com/books/1370917812m/47281.jpg,4.11,1989.0,lois lowry,eng,333638
5886881,Dark Places,Dark Places,https://images.gr-assets.com/books/1354988288m/5886881.jpg,3.92,2009.0,gillian flynn,eng,333452
43615,The Gunslinger,"The Gunslinger (The Dark Tower, #1)",https://images.gr-assets.com/books/1375776480m/43615.jpg,3.99,1982.0,stephen king,eng,332494
3153910,The Art of Racing in the Rain,The Art of Racing in the Rain,https://images.gr-assets.com/books/1377206302m/3153910.jpg,4.19,2006.0,garth stein,eng,327409
7869,The Bourne Identity,"The Bourne Identity (Jason Bourne, #1)",https://images.gr-assets.com/books/1335860740m/7869.jpg,3.98,1980.0,robert ludlum,eng,327122
228333,The Nanny Diaries,"The Nanny Diaries (Nanny, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.4,2002.0,"emma mclaughlin, nicola kraus",eng,323762
4395,The Grapes of Wrath,The Grapes of Wrath,https://images.gr-assets.com/books/1352912927m/4395.jpg,3.92,1939.0,john steinbeck,eng,322321
4406,East of Eden  ,East of Eden,https://images.gr-assets.com/books/1441547516m/4406.jpg,4.35,1952.0,john steinbeck,eng,320919
5359,The Client,The Client,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.97,1993.0,john grisham,eng,320083
17061,Coraline,Coraline,https://images.gr-assets.com/books/1493497435m/17061.jpg,4.03,2002.0,neil gaiman,eng,316379
36072,The 7 Habits of Highly Effective People,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,https://images.gr-assets.com/books/1421842784m/36072.jpg,4.05,1989.0,stephen r. covey,eng,314700
233093,The Cat in the Hat,The Cat in the Hat,https://images.gr-assets.com/books/1468890477m/233093.jpg,4.15,1957.0,dr. seuss,eng,314016
18373,Flowers for Algernon,Flowers for Algernon,https://images.gr-assets.com/books/1367141311m/18373.jpg,4.07,1966.0,daniel keyes,eng,313044
8908,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,https://images.gr-assets.com/books/1386328204m/8908.jpg,4.01,2006.0,max brooks,eng,312969
49750,An Abundance of Katherines,An Abundance of Katherines,https://images.gr-assets.com/books/1360206426m/49750.jpg,3.63,2006.0,john green,eng,312754
556602,Elle s'appelait Sarah,Sarah's Key,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.14,2007.0,tatiana de rosnay,eng,312444
60748,"A Child Called ""It"": One Child's Courage to Survive","A Child Called ""It"" (Dave Pelzer #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08,1995.0,dave pelzer,eng,311543
13145,Along Came a Spider,"Along Came a Spider (Alex Cross, #1)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,4.08,1993.0,james patterson,eng,311499
21996,"The Devil in the White City: Murder, Magic, and Madness at the Fair that Changed America","The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",https://images.gr-assets.com/books/1312066724m/21996.jpg,3.98,2003.0,"erik larson, tony goldwyn",eng,309385
10025305,Clockwork Prince,"Clockwork Prince (The Infernal Devices, #2)",https://images.gr-assets.com/books/1460477747m/10025305.jpg,4.46,2011.0,cassandra clare,eng,307994
140225,The Voyage of the Dawn Treader,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",https://images.gr-assets.com/books/1343185059m/140225.jpg,4.08,1951.0,"c.s. lewis, pauline baynes",eng,306492
19486412,Big Little Lies,Big Little Lies,https://images.gr-assets.com/books/1492239430m/19486412.jpg,4.2,2014.0,liane moriarty,eng,306186
7631105,The Scorch Trials,"The Scorch Trials (Maze Runner, #2)",https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.93,2010.0,james dashner,eng,305643
2213661,The Graveyard Book,The Graveyard Book,https://images.gr-assets.com/books/1303859949m/2213661.jpg,4.12,2008.0,"neil gaiman, dave mckean",eng,302303
8755776,City of Lost Souls,"City of Lost Souls (The Mortal Instruments, #5)",https://images.gr-assets.com/books/1460477703m/8755776.jpg,4.3,2012.0,cassandra clare,eng,300553
9275658,Legend,"Legend (Legend, #1)",https://images.gr-assets.com/books/1501368160m/9275658.jpg,4.19,2011.0,marie lu,eng,299998
9520360,The Son of Neptune ,"The Son of Neptune (The Heroes of Olympus, #2)",https://images.gr-assets.com/books/1464201114m/9520360.jpg,4.44,2011.0,rick riordan,eng,299980
12067,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch","Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",https://images.gr-assets.com/books/1392528568m/12067.jpg,4.25,1990.0,"terry pratchett, neil gaiman",eng,298304
30118,A Light in the Attic,A Light in the Attic,https://images.gr-assets.com/books/1427169918m/30118.jpg,4.34,1981.0,shel silverstein,eng,297861
16160797,The Cuckoo's Calling,"The Cuckoo's Calling (Cormoran Strike, #1)",https://images.gr-assets.com/books/1358716559m/16160797.jpg,3.83,2013.0,"robert galbraith, j.k. rowling",eng,297712
15823480,Анна Каренина,Anna Karenina,https://images.gr-assets.com/books/1352422904m/15823480.jpg,4.02,1877.0,"leo tolstoy, louise maude, leo tolstoj, aylmer maude",eng,297472
4948,The Very Hungry Caterpillar,The Very Hungry Caterpillar Board Book,https://images.gr-assets.com/books/1327878225m/4948.jpg,4.29,1969.0,eric carle,eng,296952
4588,Extremely Loud and Incredibly Close,Extremely Loud and Incredibly Close,https://images.gr-assets.com/books/1327879967m/4588.jpg,3.97,2005.0,jonathan safran foer,eng,294726
6334,Never Let Me Go,Never Let Me Go,https://images.gr-assets.com/books/1353048590m/6334.jpg,3.8,2005.0,kazuo ishiguro,eng,294123
242006,Running with Scissors,Running with Scissors,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.7,2002.0,augusten burroughs,eng,293878
15783514,The Ocean at the End of the Lane,The Ocean at the End of the Lane,https://images.gr-assets.com/books/1497098563m/15783514.jpg,3.99,2013.0,neil gaiman,eng,293844
18342,It,It,https://images.gr-assets.com/books/1309376909m/18342.jpg,4.18,1986.0,stephen king,eng,292592
76620,Watership Down,"Watership Down (Watership Down, #1)",https://images.gr-assets.com/books/1405136931m/76620.jpg,4.05,1972.0,richard adams,eng,292426
14891,A Tree Grows In Brooklyn ,A Tree Grows in Brooklyn,https://images.gr-assets.com/books/1327883484m/14891.jpg,4.24,1943.0,betty  smith,eng,291909
3609760,Twilight: The Complete Illustrated Movie Companion,Twilight: The Complete Illustrated Movie Companion,https://images.gr-assets.com/books/1352539022m/3609760.jpg,4.23,,mark cotta vaz,eng,291411
1898,Into Thin Air: A Personal Account of the Mt. Everest Disaster,Into Thin Air: A Personal Account of the Mount Everest Disaster,https://images.gr-assets.com/books/1463384482m/1898.jpg,4.11,1997.0,jon krakauer,eng,291258
10335308,Is Everyone Hanging Out Without Me? (And Other Concerns),Is Everyone Hanging Out Without Me? (And Other Concerns),https://images.gr-assets.com/books/1443264638m/10335308.jpg,3.84,2011.0,mindy kaling,eng,290674
32499,The Pelican Brief,The Pelican Brief,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,3.95,1992.0,john grisham,eng,288376
17212231,Inferno,"Inferno (Robert Langdon, #4)",https://images.gr-assets.com/books/1397093185m/17212231.jpg,3.8,2013.0,dan brown,eng,287533
39999,The Boy in the Striped Pyjamas,The Boy in the Striped Pajamas,https://images.gr-assets.com/books/1366228171m/39999.jpg,4.1,2006.0,john boyne,eng,285692
28194,Tintenherz,"Inkheart (Inkworld, #1)",https://images.gr-assets.com/books/1328866790m/28194.jpg,3.86,2003.0,"cornelia funke, anthea bell",eng,285011
3876,The Sun Also Rises,The Sun Also Rises,https://images.gr-assets.com/books/1331828228m/3876.jpg,3.83,1926.0,ernest hemingway,eng,284988
3950967,The Tales of Beedle the Bard,The Tales of Beedle the Bard,https://images.gr-assets.com/books/1373467575m/3950967.jpg,4.06,2007.0,j.k. rowling,eng,284833
